OBJECTID,TYPE_REG,ID_ETABLISSEMENT,NOM,UNITE_LOCALE,COMPLEMENT_LOCALI,STATUT_REG,IMMAT_DT,TYPE_LOCAL,CODE_NOGA,BRANCHE,ACTIVITE_DETAIL,TAILLE,RAISON_SOC_PARENT,ID_ENTREPRISE,TEL_PRINCIPAL,TEL_SECONDAIRE,FAX,EMAIL,SITE_INTERNET,PHYS_RUE,PHYS_NUMRUE,PHYS_NPA,PHYS_LOCALITE,PHYS_COMMUNE,IDPADR,ADRESSE,NUM_IDE,RAISON_SOCIALE,NATURE_JURID,SIEGE_CANTON,SIEGE_PAYS,SOUS_TYPE,E,N
87440,Entreprise,,Segetia Wealth Management SA,67091361.0,,En activité,2000-12-14,,663002,Gestion de fonds,,6-9 travailleurs,,1-4XH-9433,41228160050.0,,41228160095.0,info@segetia.com,http://www.segetia.com/,Rue du Rhône,23,1204,Genève,Genève,930225024518,Rue du Rhône 23,CHE101538627,Segetia Wealth Management SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500300.7,1117813.18
86741,Entreprise,,I.D.F. Investment and Development Financing SA,95059293.0,,En activité,1986-01-20,,663002,Gestion de fonds,,1-2 travailleurs,,1-4XH-90096,41223090928.0,,41223093343.0,af@idf.ch,http://www.idf.ch,Route des Jeunes,5A,1227,Les Acacias,Genève,930225044491,Route des Jeunes 5A,CHE100176088,I.D.F. Investment and Development Financing SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2498865.34,1116725.47
86749,Entreprise,,Parkdale Investments SA,94921220.0,,En activité,1987-06-23,,663002,Gestion de fonds,,3-5 travailleurs,,1-4XH-90592,41229083090.0,,41229083099.0,katia@parkdale.ch,https://www.parkdale.ch/,Galerie Jean-MALBUISSON,15,1204,Genève,Genève-Cité,930225017494,Galerie Jean-MALBUISSON 15,CHE101366473,Parkdale Investments SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500271.92,1117769.66
86502,Entreprise,,ARCHIMMO SA,53360144.0,,En activité,1985-08-29,,649901,Sociétés d'investissement,,,,1-4XH-90530,41223186275.0,,,,,Rue du Rhône,100,1204,Genève,Genève,930225024548,Rue du Rhône 100,CHE100146986,ARCHIMMO SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500703.47,1117664.61
86768,Entreprise,,Trans-Agri Holding SA,46075577.0,,En activité,1980-10-10,,649901,Sociétés d'investissement,,,,1-4XH-88064,41223293329.0,,,,,Route de Compois,24,1252,Meinier,Meinier,930225007536,Route de Compois 24,CHE104002292,Trans-Agri Holding SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2506217.34,1122222.17
87027,Entreprise,,De Voivoda SA,45419879.0,,En activité,1980-05-23,,649901,Sociétés d'investissement,,,,1-4XH-88624,41223475362.0,,41223229300.0,devoivoda@bluewin.ch,,Rue de l'Athénée,3,1205,Genève,Genève,930225001040,Rue de l'Athénée 3,CHE102720442,De Voivoda SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500575.28,1116992.86
87048,Entreprise,,R & C Conseils SA,53135080.0,,En activité,1985-01-15,,649901,Sociétés d'investissement,,,,1-4XH-86122,41227935366.0,,41227935218.0,,,Boulevard des Philosophes,17,1205,Genève,Genève-Cité,930225021765,Boulevard des Philosophes 17,CHE103252030,R & C Conseils SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500195.18,1116976.23
87051,Entreprise,,Fondation de prévoyance Epargne 3,67237746.0,,En activité,1985-08-16,,663002,Gestion de fonds,,,,1-4XH-86129,41228092080.0,,,administration.prevoyance@bcge.ch,http://www.bcge.ch,Quai de l'Ile,17,1204,Genève,Genève,930225015263,Quai de l'Ile 17,CHE109508452,Fondation de prévoyance Epargne 3,Fondation,Genève,Suisse,ENT siège à Genève,2500101.77,1117916.1
89539,Entreprise,,OVERSHOP HOLDING SA,61917826.0,,En activité,1991-08-02,,649901,Sociétés d'investissement,,,,1-4XH-95541,41792003453.0,,,antoine@onefm.ch,,Rue des Bains,33,1205,Genève,Genève,930225040888,Rue des Bains 33,CHE107344323,OVERSHOP HOLDING SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499530.55,1117207.19
89544,Entreprise,,Hottinger Capital SA,88607931.0,,En activité,2000-05-26,,663002,Gestion de fonds,,1-2 travailleurs,,1-4XH-9555,41229017744.0,,41227315103.0,,,Place de Longemalle,19,1204,Genève,Genève,930225016783,Place de Longemalle 19,CHE101041410,Hottinger Capital SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500540.38,1117625.85
89556,Entreprise,,Pro-Mond SA,62708907.0,,En activité,1993-10-25,,649901,Sociétés d'investissement,,,,1-4XH-96183,41223185800.0,,41223105685.0,,,Rue du Rhône,84,1204,Genève,Genève,930225024542,Rue du Rhône 84,CHE107531227,Pro-Mond SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500516.09,1117725.27
89808,Entreprise,,GEPHEV Sàrl,32605373.0,,En activité,2025-08-29,,649901,Sociétés d'investissement,,,,1-5KB77T,,,,,,Rue du Midi,19,1248,Hermance,Hermance,930225018786,Rue du Midi 19,CHE252525883,GEPHEV Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2507907.52,1128522.18
90048,Entreprise,,AMANAH CAPITAL SA,30523372.0,,En activité,2024-09-04,,649901,Sociétés d'investissement,,,,1-4XKPZ6,,,,,,Rue François-BELLOT,6,1206,Genève,Genève-Cité,930225002118,Rue François-BELLOT 6,CHE379183296,AMANAH CAPITAL SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500673.49,1117102.25
90334,Entreprise,,Shard Capital Advisors SA,98022842.0,,En activité,2018-06-22,,663002,Gestion de fonds,,3-5 travailleurs,,1-60ETV,,,,,,rue du Marché,3,1204,Genève,Genève-Cité,930225017932,Rue du Marché 3,CHE290637483,Shard Capital Advisors SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500241.38,1117711.12
90342,Entreprise,,Kepax Invest Sàrl,13754436.0,,En activité,2021-02-19,,649901,Sociétés d'investissement,,,,1-5J09G1,,,,,,Rue de Montchoisy,29,1207,Genève,Genève-Eaux-Vives,930225019554,Rue de Montchoisy 29,CHE485078455,Kepax Invest Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2501423.32,1117755.99
89566,Entreprise,,ADVANCE CAPITAL Sàrl,97836669.0,,En activité,2025-08-13,,663002,Gestion de fonds,,,,1-5JPC6V,,,,,,Rue de Montchoisy,29,1207,Genève,Genève-Eaux-Vives,930225019554,Rue de Montchoisy 29,CHE365538795,ADVANCE CAPITAL Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2501423.32,1117755.99
89825,Entreprise,,Team LS4 Sàrl,30502660.0,,En activité,2024-08-30,,649901,Sociétés d'investissement,,,,1-4XJGOC,,,,,,Rue des Eaux-Vives,102,1207,Genève,Genève-Eaux-Vives,930225009756,Rue des Eaux-Vives 102,CHE256340319,Team LS4 Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2501380.6,1117930.0
90073,Entreprise,,KDB Concepts Sàrl,32589088.0,,En activité,2025-08-27,,649901,Sociétés d'investissement,,,,1-5K82IJ,,,,,,Chemin de Vuillonnex,42,1232,Confignon,Confignon,950419110123,Chemin de Vuillonnex 42,CHE202958234,KDB Concepts Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2495085.88,1114455.07
90361,Entreprise,,Mycelium Holding SA,31173831.0,,En activité,2025-07-31,,649901,Sociétés d'investissement,,,,1-5JAQ1T,,,,,,Rue Etienne-DUMONT,5,1204,Genève,Genève-Cité,930225009592,Rue Etienne-DUMONT 5,CHE424705323,Mycelium Holding SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500490.88,1117258.98
89586,Entreprise,,ALTITUDINE SA,98320234.0,,En activité,2018-06-19,,649901,Sociétés d'investissement,,,,1-5NA59,,,,,,Route de Saint-Julien,5B,1227,Carouge GE,Carouge,120827134133,Route de Saint-Julien 5B,CHE431663316,ALTITUDINE SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499401.99,1114894.23
89844,Entreprise,,Silver Stream SA,32489646.0,,En activité,2025-08-11,,649901,Sociétés d'investissement,,,,1-5JKX21,,,,,,Rue de Jargonnant,2,1207,Genève,Genève,930225015386,Rue de Jargonnant 2,CHE335921238,Silver Stream SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501298.32,1117431.76
90099,Entreprise,,JAB Capital SA,32365035.0,,En activité,2025-07-18,,649901,Sociétés d'investissement,,,,1-5IV8Y5,,,,,,Rue de Hesse,16,1204,Genève,Genève-Cité,930225015002,Rue de Hesse 16,CHE366061519,JAB Capital SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499921.38,1117608.0
89610,Entreprise,,FORETELL SA,32482420.0,,En activité,2025-08-08,,663002,Gestion de fonds,,,,1-5JJC3D,,,,,,Route de Thonon,63,1222,Vésenaz,Collonge-Bellerive,71024161835,Route de Thonon 63,CHE487264885,FORETELL SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2504397.76,1121807.64
89612,Entreprise,,Swiss Private Ventures SA,32482572.0,,En activité,2025-08-08,,649901,Sociétés d'investissement,,,,1-5JJC75,,,,,,Esplanade de Pont-Rouge,9A,1212,Grand-Lancy,Lancy,181204162748,Esplanade de Pont-Rouge 9A,CHE483692331,Swiss Private Ventures SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2498689.45,1115868.09
90436,Entreprise,,Auravest Capital SA,32549855.0,,En activité,2025-08-20,,649901,Sociétés d'investissement,,,,1-5JYFHA,,,,,,Boulevard Georges-FAVON,8,1204,Genève,Genève,930225010627,Boulevard Georges-FAVON 8,CHE172866973,Auravest Capital SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499755.89,1117710.4
90437,Entreprise,,BP HOLDING AND INVESTMENT SA,32549876.0,,En activité,2025-08-20,,649901,Sociétés d'investissement,,,,1-5JYN8T,,,,,,Rue du Rhône,30,1204,Genève,Genève,930225024521,Rue du Rhône 30,CHE387507751,BP HOLDING AND INVESTMENT SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500216.06,1117824.96
90443,Entreprise,,PrimeEnergy Advice SA,98017198.0,,En activité,2018-06-21,,649901,Sociétés d'investissement,,Sans travailleur,,1-5S0YD,41225663204.0,,,info@pea-sa.ch,https://www.prime-energy-advice.ch,boulevard Carl-VOGT,33,1205,Genève,Genève-Plainpalais,930225031848,Boulevard Carl-VOGT 33,CHE398662812,PrimeEnergy Advice SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499255.47,1117287.03
89874,Entreprise,,Actiom Holding SA,94500939.0,,En activité,2008-11-18,,649901,Sociétés d'investissement,,,,1-5IUDEJ,,,,,,Route de Chancy,59C,1213,Petit-Lancy,Lancy,181005152727,Route de Chancy 59C,CHE114593699,Actiom Holding SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497613.59,1115962.38
89875,Entreprise,,O Kairos SA,32355550.0,,En activité,2025-07-17,,649901,Sociétés d'investissement,,,,1-5IUDGK,,,,,,Chemin du Pré-Fleuri,15,1228,Plan-les-Ouates,Plan-les-Ouates,160707162238,Chemin du Pré-Fleuri 15,CHE475464704,O Kairos SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497298.08,1113551.23
89884,Entreprise,,Reciproka Profito N.S. Holding Sàrl,30601643.0,,En activité,2024-09-20,,649901,Sociétés d'investissement,,,,1-4YJB17,,,,,,Rue VIOLLIER,2,1207,Genève,Genève-Eaux-Vives,930225041186,Rue VIOLLIER 2,CHE308447518,Reciproka Profito N.S. Holding Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2501586.17,1117517.66
89633,Entreprise,,JOPHEV Sàrl,32605174.0,,En activité,2025-08-29,,649901,Sociétés d'investissement,,,,1-5KB6ZZ,,,,,,Route de La-Capite,268,1222,Vésenaz,Collonge-Bellerive,930225004295,Route de La-Capite 268,CHE484567993,JOPHEV Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2505656.64,1122360.84
89645,Entreprise,,AS EVOLIS SA,32346577.0,,En activité,2025-07-16,,649901,Sociétés d'investissement,,,,1-5ITC9L,,,,,,Rue des Epinettes,12,1227,Carouge GE,Carouge,930225041873,Rue des Epinettes 12,CHE174328729,AS EVOLIS SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499408.57,1116236.51
89647,Entreprise,,Best-Tip Sàrl,32346598.0,,En activité,2025-07-16,,649901,Sociétés d'investissement,,,,1-5ITDWX,,,,,,Rue Ancienne,88,1227,Carouge GE,Carouge,930225000631,Rue Ancienne 88,CHE302193495,Best-Tip Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2499681.23,1115145.54
89899,Entreprise,,Alta Access Partners SA,32582040.0,,En activité,2025-08-26,,663002,Gestion de fonds,,,,1-5K68OV,,,,,,Place de l'Université,6,1205,Genève,Genève,930225029454,Place de l'Université 6,CHE318506536,Alta Access Partners SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500065.1,1117152.59
90138,Entreprise,,Capflam Sàrl,32433617.0,,En activité,2025-07-30,,649901,Sociétés d'investissement,,,,1-5J98AX,,,,,,Rue des Vieux-Grenadiers,10,1205,Genève,Genève-Plainpalais,930225031205,Rue des Vieux-Grenadiers 10,CHE485022259,Capflam Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2499611.24,1117210.98
90142,Entreprise,,SMH Participations Sàrl,32436513.0,,En activité,2025-07-30,,649901,Sociétés d'investissement,,,,1-5J98J1,,,,,,Place Casa-Bamba,1,1219,Châtelaine,Vernier,180315095132,Place Casa-Bamba 1,CHE191352628,SMH Participations Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2496974.17,1119476.24
89649,Entreprise,,BOBIC SA,32346645.0,,En activité,2025-07-16,,649901,Sociétés d'investissement,,,,1-5ITE0P,,,,,,Rue du Mont-Blanc,14,1201,Genève,Genève,930225019476,Rue du Mont-Blanc 14,CHE419261444,BOBIC SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500286.35,1118179.3
89653,Entreprise,,Bluetrain Capital Sàrl,32346619.0,,En activité,2025-07-16,,663002,Gestion de fonds,,,,1-5ITE9L,,,,,,Chemin de la Troupe,26,1253,Vandoeuvres,Vandoeuvres,930225033889,Chemin de la Troupe 26,CHE407120481,Bluetrain Capital Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2505070.29,1118749.23
89666,Entreprise,,Sofamily Private Office Sàrl,98453347.0,,En activité,2025-08-06,,663002,Gestion de fonds,,,,1-5JG9DQ,,,,,,Rue de la Rôtisserie,6,1204,Genève,Genève-Cité,930225025161,Rue de la Rôtisserie 6,CHE471226086,Sofamily Private Office Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2500232.4,1117650.22
89923,Entreprise,,CorpPerformance BidCo AG,31955956.0,,En activité,2025-05-20,,649901,Sociétés d'investissement,,,,1-5J95T8,,,,,,Avenue Industrielle,14,1227,Carouge GE,Carouge,930225015297,Avenue Industrielle 14,CHE421708489,CorpPerformance BidCo AG,Société anonyme,Genève,Suisse,ENT siège à Genève,2499353.99,1116145.35
89924,Entreprise,,CorpPerformance HoldCo AG,31955977.0,,En activité,2025-05-15,,649901,Sociétés d'investissement,,,,1-5J95UZ,,,,,,Avenue Industrielle,14,1227,Carouge GE,Carouge,930225015297,Avenue Industrielle 14,CHE223745193,CorpPerformance HoldCo AG,Société anonyme,Genève,Suisse,ENT siège à Genève,2499353.99,1116145.35
90152,Entreprise,,Colibri International SA,32541746.0,,En activité,2025-08-19,,649901,Sociétés d'investissement,,,,1-5JWKC9,,,,,,Chemin de la Messin,6,1244,Choulex,Choulex,930225040015,Chemin de la Messin 6,CHE494438305,Colibri International SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2504747.24,1120903.61
90467,Entreprise,,3S Facility SA,30573724.0,,En activité,2024-09-16,,649901,Sociétés d'investissement,,,,1-4Y3I0A,,,,,,Route de Thonon,152C,1222,Vésenaz,Collonge-Bellerive,605170041,Route de Thonon 152C,CHE361089605,3S Facility SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2505652.05,1122475.32
90173,Entreprise,,Bäckdahl Consulting Sàrl,32416014.0,,En activité,2025-07-28,,663002,Gestion de fonds,,,,1-5J33EE,,,,,,Chemin de Ruth,14,1223,Cologny,Cologny,930225025350,Chemin de Ruth 14,CHE261298924,Bäckdahl Consulting Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2503258.15,1119658.15
90552,Entreprise,,Caprio Holding Sàrl,30638292.0,,En activité,2024-09-27,,649901,Sociétés d'investissement,,,,1-50UIW9,,,,,,Rue AGASSE,54,1208,Genève,Genève-Eaux-Vives,930225000131,Rue AGASSE 54,CHE138650000,Caprio Holding Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2501820.53,1117041.71
90558,Entreprise,,Globality Group SA,30638402.0,,En activité,2024-09-27,,649901,Sociétés d'investissement,,,,1-50UJDQ,,,,,,Rue Claudine-LEVET,3,1201,Genève,Genève-Cité,930225014092,Rue Claudine-LEVET 3,CHE183861224,Globality Group SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499909.65,1118020.79
89948,Entreprise,,C.P.C. CREATIVE PERFUME COMPANY HOLDING SA,98942535.0,,En activité,2018-06-28,,649901,Sociétés d'investissement,,,,1-64HFB,,,,,,Rue des Alpes,9,1201,Genève,Genève-Cité,930225000410,Rue des Alpes 9,CHE490736117,C.P.C. CREATIVE PERFUME COMPANY HOLDING SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500374.35,1118267.99
90198,Entreprise,,Hera TE 1 SA,32522167.0,,En activité,2025-08-15,,649901,Sociétés d'investissement,,,,1-5JSH56,,,,,,Route de l'Aéroport,10,1215,Genève,Meyrin,930225000113,Route de l'Aéroport 10,CHE160336183,Hera TE 1 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497172.26,1120612.91
90200,Entreprise,,Hera TE 10 SA,32522188.0,,En activité,2025-08-15,,649901,Sociétés d'investissement,,,,1-5JSHAM,,,,,,Route de l'Aéroport,10,1215,Genève,Meyrin,930225000113,Route de l'Aéroport 10,CHE232754280,Hera TE 10 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497172.26,1120612.91
90201,Entreprise,,Hera TE 7 SA,32522319.0,,En activité,2025-08-15,,649901,Sociétés d'investissement,,,,1-5JSHCD,,,,,,Route de l'Aéroport,10,1215,Genève,Meyrin,930225000113,Route de l'Aéroport 10,CHE444790622,Hera TE 7 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497172.26,1120612.91
90202,Entreprise,,Hera TE 9 SA,32522387.0,,En activité,2025-08-15,,649901,Sociétés d'investissement,,,,1-5JSHE4,,,,,,Route de l'Aéroport,10,1215,Genève,Meyrin,930225000113,Route de l'Aéroport 10,CHE192392180,Hera TE 9 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497172.26,1120612.91
90203,Entreprise,,Hera TE 8 SA,32522345.0,,En activité,2025-08-15,,649901,Sociétés d'investissement,,,,1-5JSHFV,,,,,,Route de l'Aéroport,10,1215,Genève,Meyrin,930225000113,Route de l'Aéroport 10,CHE334677946,Hera TE 8 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497172.26,1120612.91
90204,Entreprise,,Hera TE 2 SA,32522209.0,,En activité,2025-08-15,,649901,Sociétés d'investissement,,,,1-5JSHHM,,,,,,Route de l'Aéroport,10,1215,Genève,Meyrin,930225000113,Route de l'Aéroport 10,CHE418330976,Hera TE 2 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497172.26,1120612.91
90391,Entreprise,,Pentamine SA,32393708.0,,En activité,2025-07-23,,649901,Sociétés d'investissement,,,,1-5J0C79,,,,,,Rue du Rhône,59,1204,Genève,Genève-Cité,930225024532,Rue du Rhône 59,CHE452368544,Pentamine SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500800.07,1117653.39
89965,Entreprise,,GUILDED HOLDING SA,32433376.0,,En activité,2025-07-30,,649901,Sociétés d'investissement,,,,1-5J963L,,,,,,Chemin de la Châtière,3,1228,Plan-les-Ouates,Plan-les-Ouates,930225025883,Chemin de la Châtière 3,CHE359441259,GUILDED HOLDING SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497098.15,1113313.45
89973,Entreprise,,Sun & Wind Investments Sàrl,32518181.0,,En activité,2025-08-14,,649901,Sociétés d'investissement,,,,1-5JQQP7,,,,,,Chemin des Préjins,17D,1218,Le Grand-Saconnex,Grand-Saconnex,930225023500,Chemin des Préjins 17D,CHE274808823,Sun & Wind Investments Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2497805.84,1120908.12
90205,Entreprise,,Hera TE 4 SA,32522256.0,,En activité,2025-08-15,,649901,Sociétés d'investissement,,,,1-5JSHJD,,,,,,Route de l'Aéroport,10,1215,Genève,Meyrin,930225000113,Route de l'Aéroport 10,CHE431520102,Hera TE 4 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497172.26,1120612.91
90206,Entreprise,,Hera TE 5 SA,32522277.0,,En activité,2025-08-15,,649901,Sociétés d'investissement,,,,1-5JSHL4,,,,,,Route de l'Aéroport,10,1215,Genève,Meyrin,930225000113,Route de l'Aéroport 10,CHE442806755,Hera TE 5 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2497172.26,1120612.91
89983,Entreprise,,A.R.E Holding Sàrl,31379377.0,,En activité,2025-02-13,,649901,Sociétés d'investissement,,,,1-5JWJO7,,,,,,Rue Eugène-MARZIANO,35,1227,Les Acacias,Genève-Plainpalais,930225018202,Rue Eugène-MARZIANO 35,CHE321334750,A.R.E Holding Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2498928.06,1116610.45
89989,Entreprise,,Aquila Clavis SA,32541636.0,,En activité,2025-08-19,,663002,Gestion de fonds,,,,1-5JWK0D,,,,,,Rue du Rhône,114,1204,Genève,Genève-Cité,930225024550,Rue du Rhône 114,CHE339719279,Aquila Clavis SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500863.5,1117611.33
90223,Entreprise,,AMAHIMAHIO SA,32474519.0,,En activité,2025-08-07,,649901,Sociétés d'investissement,,,,1-5JHO3E,,,,,,Avenue Pierre-ODIER,22B,1224,Chêne-Bougeries,Chêne-Bougeries,930225020633,Avenue Pierre-ODIER 22B,CHE295396329,AMAHIMAHIO SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2502524.9,1116807.11
